"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Floydy Robust Porter","Porter",1.057,1.014,5.71,35.65,43.21
"Two Trumpeters Baltic Porter","Porter",1.088,1.02,8.91,49.37,38.59
"Vanilla and rum porter","Porter",1.048,1.012,4.77,36.78,26.83
"September Porter","Porter",1.056,1.015,5.39,41.59,35.25
"Vanilla Porter","Porter",1.059,1.016,5.66,28.54,32.38
"Bark's Bite","Porter",1.07,1.021,6.4,27.92,50
"Pale Choc Porter","Porter",1.062,1.016,6.1,36.72,28.64
"Pecan Pie Porter 2","Porter",1.099,1.024,9.78,29.64,41.35
"English Porter","Porter",1.045,1.012,4.32,33.54,24.3
"Spiced Plum Porter v1","Porter",1.053,1.013,5.32,62.67,33.14
"Coffee Porter","Porter",1.05,1.013,4.88,61.03,37.09
"Baltisk porter","Porter",1.082,1.032,6.57,29.38,27.61
"Brown Choco Kent's Ale","Porter",1.063,1.013,6.83,28.68,29.58
"Porter","Porter",1.048,1.01,5,34.12,32.96
"Work Rest and Play","Porter",1.056,1.016,5.3,18.17,27.24
"Porter II - Robust","Porter",13.1365,3.27186,5.3,41.71,26.58
"Porter 2017","Porter",1.066,1.015,6.59,38.11,39.98
"American Coffee Porter","Porter",1.069,1.017,6.78,33.96,32.04
"Black Butte Porter","Porter",1.057,1.016,5.4,28.64,38.43
"Kane","Porter",1.053,1.011,5.55,31.05,27.23
"S'mores Porter","Porter",1.061,1.011,6.55,13.49,32.48
"Standard Porter","Porter",1.052,1.013,5.11,29.56,37
"Midwest Porter","Porter",1.048,1.013,4.63,33.91,26.38
"Robust Porter","Porter",1.073,1.018,7.2,47.81,32.15
"Porter","Porter",1.058,1.019,5.14,37.76,38.2
"Noobie Strong Porter","Porter",1.063,1.016,6.08,31.42,24.41
"Libertine Porter","Porter",1.063,1.016,6.15,42.56,46.11
"Honey Porter","Porter",1.056,1.012,5.73,45.39,22.96
"O.C. Competition Porter","Porter",1.059,1.017,5.45,27.73,33.67
"Mr Smooths back","Porter",1.064,1.017,6.21,83.96,38.64
"2017 Holiday Ale","Porter",1.06,1.014,6.04,44.29,23.29
"Black Widow","Porter",1.078,1.018,7.92,37.44,39.2
"Wedding nutella porter","Porter",1.051,1.012,5.15,36.24,34.04
"Shut My Mouth Sweet Potato Porter","Porter",1.059,1.017,5.72,36.72,31.05
"Arbetsnamn: #backakakan (chokladkakan)","Porter",1.089,1.023,8.69,47.2,50
"Trans Atlantic Porter","Porter",1.055,1.013,5.48,36.13,36.64
"Baltic Porter","Porter",1.07,1.016,7.1,53.84,38.94
"Assy with Molassy notes","Porter",1.074,1.019,7.13,49,34.67
"Vanilla Porter","Porter",1.048,1.011,4.83,46.69,25.73
"Coconut Brown Porter","Porter",1.051,1.015,4.73,6.61,28.43
"Edmund","Porter",1.057,1.015,5.56,43.1,33.89
"PB Porter","Porter",1.062,1.019,5.67,40.54,35.17
"Oat Meal Porter","Porter",1.053,1.013,5.2,20.78,50
"Teste Porter","Porter",1.055,1.01,5.91,39.89,28.77
"Smugglers Hideout","Porter",1.062,1.017,5.9,43.74,13.28
"Smoked Porter","Porter",1.058,1.011,6.19,29.32,33.48
"Hollister Chocolate Vanilla Porter","Porter",1.07,1.026,5.75,52.18,34.74
"Black butte porter clone","Porter",1.058,1.014,5.72,33.97,29.07
"Bulldog Porter","Porter",1.062,1.015,6.08,42.99,45.74
"Fossane Bryggeri - Porteur 2017","Porter",1.068,1.015,6.86,37.03,32.8
"Dark Hill Porter","Porter",1.044,1.011,4.46,18.93,25.31
"Clay Golem Blueberry Baltic Porter","Porter",1.08,1.012,8.9,35.53,39.03
"Back in the USSR Baltic Porter","Porter",1.068,1.019,6.47,42.71,34.84
"American Porter","Porter",1.065,1.015,6.59,40.97,35.28
"Barefoot American Porter - DIY BrewHouse","Porter",1.052,1.012,5.16,41.77,33.09
"Reese's Porter","Porter",1.068,1.02,6.36,28.85,24.44
"C-Porter - American Porter","Porter",13.9014,3.69497,5.5,35.04,26.17
"American Porter Lagermandad","Porter",1.056,1.011,5.84,55.11,33.37
"Dark Star Espresso","Porter",1.036,1.008,3.69,34.53,48.16
"Tucumanazo","Porter",1.053,1.013,5.26,41.44,29.5
"Genus Chordeiles Baltic Porter","Porter",1.009,1.002,0.93,0,1.12
"Christmas Pudding Porter","Porter",1.095,1.023,9.47,32.12,26.18
"Cookies N Cream Porter","Porter",1.059,1.018,5.27,23.56,23.79
"Damn Van Porter","Porter",1.107,1.027,10.4,47.7,42.19
"Gingerbread Monster SCALED","Porter",1.091,1.028,8.28,28.67,50
"Porter","Porter",1.053,1.013,5.23,30.49,29.45
"Robust Chocolate Porter","Porter",1.079,1.015,8.38,43.8,30.33
"Sakurajima Ruby Ale","Porter",1.05,1.013,4.85,27.76,27.28
"Who's Your Taddy Porter","Porter",1.054,1.012,5.53,25.44,25.15
"Baltic Porter","Porter",1.082,1.018,8.39,33.12,26.87
"Autumn Brown","Porter",1.051,1.012,5.12,13.12,20.66
"Vanilla Porter","Porter",1.065,1.019,6.02,28.84,30.07
"Cedar Rock Porter","Porter",1.057,1.013,5.76,63.51,25.37
"Hafraporter","Porter",1.062,1.017,5.94,36.84,32.62
"Black Forest Chocolate Stout","Porter",1.06,1.015,5.97,31.32,24.86
"Baltic Porter","Porter",1.09,1.02,9.09,28.61,23
"Baltic","Porter",1.076,1.02,7.46,40.37,28.15
"Possum Porter","Porter",1.057,1.016,5.46,28.54,32.3
"Porter III - Brown","Porter",11.973,2.97257,4.81,31.25,28.71
"Aaron's Gold Medal Porter","Porter",1.063,1.019,5.77,32.86,47.72
"English Robust Porter","Porter",1.055,1.018,4.92,21.23,24.61
"Pecan Pie Porter","Porter",1.097,1.024,9.58,29.85,37.14
"G35 Pure Baltic - Smoked Baltic Porter","Porter",1.101,1.028,9.58,38.51,37.53
"Vanilla Honey Porter","Porter",1.062,1.013,6.36,25.48,34.12
"English porter","Porter",1.076,1.021,7.24,78.26,50
"G Baltic Porter","Porter",1.086,1.013,9.6,51.73,40.01
"Cascades Porter","Porter",1.064,1.011,6.88,31.43,31.68
"Smoky Brown Porter","Porter",1.06,1.017,5.63,34.26,26.67
"Chocolate Vanilla Porter","Porter",1.061,1.015,6,35.45,31.83
"#46 Not Your Ordinary Paranthropus Porter...","Porter",1.047,1.013,4.45,30.78,27.39
"Porter","Porter",1.058,1.018,5.31,30.81,25.5
"Honey Rye Porter (May 2017)","Porter",1.065,1.01,7.3,25.64,24.02
"ES Porter (June 17)","Porter",1.063,1.019,5.86,46.41,37.14
"Bourbon Vanilla Porter","Porter",1.094,1.023,9.37,53.03,41.36
"Salted caramel chocolate stout","Porter",1.047,1.014,4.28,23.49,33.44
"Victory at Selling Out","Porter",1.063,1.014,6.44,40.5,36.44
"Bakke Brygg London Porter 25 L","Porter",1.048,1.012,4.7,28.96,26.8
"Puffton Porter","Porter",1.054,1.014,5.3,27.23,38.03
"Bourbon Vanilla Porter","Porter",1.057,1.015,5.48,47.83,24.57
"Gunsmoke Robust Porter","Porter",1.062,1.019,5.68,41.75,43.21
"Winterizer Extra Robust Porter","Porter",1.081,1.015,8.56,39.91,33.55
"Shake choc porter","Porter",1.056,1.011,5.9,47.22,33.59
"Underdark","Porter",1.076,1.019,7.52,33.46,37.79
"Black butte porter","Porter",1.057,1.018,5.1,30.86,28.46
"Passing the Time Porter","Porter",1.064,1.019,5.97,26.73,33.29
"Stout Porter","Porter",1.051,1.012,5.11,32.96,41.8
"0002 - Porter","Porter",1.066,1.017,6.39,0,30.79
"Essai noire","Porter",1.051,1.01,5.36,29.67,33.13
"Old Rasputin Adapted","Porter",1.077,1.015,8.24,80.89,29.49
"7:17 Porter","Porter",1.061,1.021,5.31,28.97,30.6
"Blueberry Porter","Porter",1.058,1.015,5.75,43.62,42.57
"#45","Porter",1.061,1.014,6.22,38.76,31.3
"The Blue Thing","Porter",1.062,1.017,5.97,34.94,8.83
"RICK","Porter",1.06,1.015,5.9,43.97,41.78
"Porter Ba?tycki","Porter",20.5392,7.10047,7.51,46.53,39.65
"BSB - pAnchor Steam Porter","Porter",1.064,1.015,6.35,49.17,37.73
"American Porter","Porter",1.06,1.013,6.18,39.35,41.73
"Export India porter","Porter",1.068,1.015,7.02,41.4,43.12
"Dads Porter","Porter",1.067,1.018,6.42,25.25,32.31
"Porter","Porter",1.068,1.017,6.76,32.93,41.59
"Barles ChoutAle","Porter",1.056,1.017,5.14,33.23,36.28
"Czech Black Ale Parti-Gyle","Porter",1.061,1.012,6.5,62.97,25.32
"Hoppy Golliwogg","Porter",1.071,1.017,7.08,77.37,50
"#41","Porter",1.055,1.015,5.25,47.63,28.04
"Fuller's London Porter","Porter",1.054,1.016,4.98,31.56,33.08
"Porter base (Sea Buckthorn / Licorice)","Porter",1.062,1.015,6.06,38.41,29.17
"Lab Porter","Porter",1.045,1.009,4.79,28.88,29.43
"Strong Brown Porter","Porter",1.091,1.023,8.93,64.5,28.34
"Christmas porter","Porter",1.06,1.015,5.81,18.71,36.03
"Dragon's Milk","Porter",1.077,1.02,7.45,27.32,29.83
"Kjeller 5 Robust Stj¯rdalsPorter 25 l","Porter",1.057,1.014,5.64,29.64,33.33
"Porter","Porter",1.061,1.015,6.03,0,36.72
"GIMP","Porter",1.086,1.028,7.64,17.18,24.63
"Porter","Porter",1.056,1.013,5.54,46.54,37.81
"Lamington Porter","Porter",1.06,1.018,5.54,41.32,31.71
"Salted Caramel Vanilla Porter","Porter",1.055,1.016,5.11,37.91,32.79
"Circa 1554 Lager","Porter",1.058,1.01,6.32,26.96,39.93
"Ray English Porter","Porter",1.049,1.012,4.87,28.73,28.96
"Porter #1","Porter",1.056,1.017,5.14,31.72,29.74
"Chinook","Porter",1.069,1.016,7.05,36.59,10.74
"R&F","Porter",1.063,1.018,5.9,46.98,28.06
"Chocolate Rye Porter V.2","Porter",1.058,1.011,6.2,40.96,33.51
"Robust Porter","Porter",1.083,1.02,8.3,0,31.8
"Pecan maple parti porter","Porter",1.054,1.01,5.76,50.36,49.83
"Rob's Smoked Porter","Porter",1.066,1.013,7,37.54,21.13
"Porter I","Porter",13.6505,3.40469,5.51,29.95,29.37
"Oatmeal Stout","Porter",1.06,1.015,5.94,46.58,35.4
"52. Twelve Malts","Porter",1.064,1.012,6.8,28.76,37.04
"Special Sauce Chocolate porter","Porter",1.046,1.009,4.88,37.75,24.06
"Awesome Recipe","Porter",1.086,1.033,6.9,49.27,23.03
"Brethren Eater Vanilla Porter","Porter",1.058,1.012,6.03,33.21,35.27
"Cole Porter","Porter",1.064,1.016,6.41,34.04,48.94
"Brown Porter UK","Porter",1.044,1.011,4.31,23.01,25.32
"Porter","Porter",1.074,1.017,7.38,77.14,35.52
"Porter extract","Porter",1.057,1.015,5.49,35.24,32.63
"Porter","Porter",1.053,1.012,5.35,26.1,30.92
"L7 Porter","Porter",13.4603,3.35342,5.44,35.06,28.82
"Lima Chocolate Porter","Porter",1.075,1.018,7.5,32.84,30.25
"Porter","Porter",1.052,1.013,5.11,27.23,25.4
"Smoked Porter","Porter",1.076,1.019,7.41,33.48,43.62
"Bakke Brygg KaffePorter 20 l","Porter",1.073,1.018,7.23,43.86,40
"Eddie Fitz Porter","Porter",1.062,1.016,6.01,41.05,38.97
"Porter X","Porter",1.105,1.031,9.61,104.98,49.16
"Jazz_Porter_Resist","Porter",1.044,1.01,4.5,27.63,27.45
"Choconut Brown Porter","Porter",1.05,1.015,4.6,28.88,26.84
"Robust Porter","Porter",1.066,1.016,6.47,37.73,39.1
"Imperial drone strike porter","Porter",1.092,1.018,9.75,101.4,37.51
"4Gs Porter","Porter",1.051,1.015,4.73,41.7,39.94
"Black Widow Porter","Porter",1.06,1.011,6.4,34.96,27.29
"Robust Porter","Porter",1.053,1.013,5.18,31.97,33.49
"English Porter","Porter",1.059,1.013,5.95,44.91,34.56
"Chocolate Pumpkin Pie","Porter",1.06,1.016,5.74,30.2,33.4
"Red porter cherry","Porter",1.061,1.014,6.13,27.81,20.8
"Baltic Porter General Friedrich Wilhelm von ...","Porter",1.09,1.025,8.51,42.81,30.32
"JUL_KAIKAKU_AG","Porter",1.052,1.016,4.77,20.67,24.58
"Death by coconut","Porter",1.064,1.018,6.13,40.49,40.69
"Stout","Porter",1.045,1.008,4.86,34.98,18.96
"November Porter","Porter",1.049,1.01,5.12,25.42,32.4
"Deon English Porter","Porter",1.051,1.012,5.1,27.01,26.9
"Breakfast Porridge Stout","Porter",1.058,1.013,5.86,19.3,37.78
"Bakke Brygg London Porter 50 l","Porter",1.05,1.013,4.88,28.52,25.28
"Porter","Porter",1.051,1.011,5.24,58.86,33.93
"Extract_Porter","Porter",1.05,1.009,5.31,28.99,31.22
"American Porter","Porter",1.052,1.012,5.19,42.47,24.19
"Bakke Brygg RugPorter 50 l","Porter",1.08,1.019,7.96,60.22,44.71
"Nutter Porter","Porter",1.056,1.014,5.49,30.01,28.56
"Ah  Porterhouse!","Porter",1.112,1.023,11.74,41.9,22.65
"Liquorice Robust Porter","Porter",1.057,1.011,6.02,31.95,31.29
"Coconut Porter","Porter",1.061,1.014,6.15,49.4,40
"Best Baltic Porter","Porter",1.086,1.016,9.2,41.31,34.74
"Peanut Butter Porter","Porter",1.07,1.021,6.46,30.74,34.85
"A Brew of Ice and Fire (base)","Porter",1.063,1.014,6.37,39.85,46.99
"Belgian Porter","Porter",1.061,1.012,6.44,28.21,34.07
"Chocolate Vanilla Porter ll","Porter",1.061,1.015,6.06,31.52,38.81
"Dark Star Licorice Stout","Porter",1.083,1.023,7.99,36.02,42.35
"Porter 1.000L","Porter",1.073,1.015,7.72,43.53,33.61
"Porter","Porter",1.094,1.023,9.22,43.43,33.05
"American porter","Porter",1.054,1.015,5.07,24.28,28.67
"Bube's Honey Porter","Porter",1.062,1.01,6.84,32.68,32.84
"Third Prize Porter","Porter",1.047,1.013,4.42,45.76,31.77
"Vanilla Porter","Porter",1.061,1.019,5.49,37.93,31.71
"Matt's Porter","Porter",11.2708,2.66693,4.58,24.05,32.74
"Porter","Porter",1.079,1.019,7.97,51.19,49.86
"Brown Porter","Porter",1.051,1.01,5.27,21.5,24.13
"Ben's Choclate oatmeal Porter","Porter",1.064,1.015,6.39,27.7,37.16
"Robust Porter","Porter",1.062,1.017,5.88,49.43,39.49
"Der Lads Coffee Porter","Porter",1.04,1.011,3.84,41.3,41.05
"Serious Eats Robust Porter","Porter",1.048,1.011,4.88,30.66,32.61
"White Dogs Porter","Porter",1.058,1.017,5.46,31.63,35
"Porter","Porter",1.065,1.018,6.12,32.54,49.79
"Awesome Recipe","Porter",1.056,1.014,5.48,0,24.74
"Bube's Porter","Porter",1.06,1.015,5.87,35.11,36.71
"Coconut Maple Porter","Porter",1.063,1.014,6.44,29.93,35.64
"Marko's Porter","Porter",1.054,1.016,4.99,32.17,23.18
"Imperial Chocolate Porter","Porter",1.089,1.021,8.94,62.78,42.07
"Porter special","Porter",1.044,1.011,4.3,31.57,45.53
"2nd porter","Porter",1.057,1.014,5.59,30.07,35.24
"MeanFace Porter #1","Porter",1.06,1.012,6.28,31.66,33
"Metzfest stout","Porter",1.078,1.02,7.55,69.35,42.55
"Coal furnace w/vanilla","Porter",1.055,1.013,5.5,44.67,36.84
"Lebkuchen American Porter","Porter",1.058,1.015,5.64,28.59,29.65
"Red Dawn Raspberry Robust Porter","Porter",1.066,1.018,6.31,22.21,35.07
"Vanilla Coffee Porter","Porter",1.075,1.021,7.16,62.64,44.08
"White Knight","Porter",1.06,1.018,5.5,29.6,39.99
"Welsh Porter","Porter",1.061,1.013,6.36,39.28,48.5
"Coconut Porter","Porter",1.06,1.013,6.19,42.88,31.15
"Coconut Porter","Porter",1.055,1.012,5.67,29.25,31.27
"Pecan Porter","Porter",1.072,1.018,7.09,36.18,49.75
"Giggle Water Porter","Porter",1.06,1.015,5.95,26.28,29.64
"Baltisk Kanin Porter","Porter",1.093,1.023,9.14,36.53,45.05
"Porter 100l","Porter",1.059,1.015,5.75,35.07,30.23
"Black Widowed Porter","Porter",1.051,1.009,5.46,42.15,30.77
"Randy's Coffee Pecan Porter","Porter",1.063,1.019,5.79,48.24,32.19
"Smokey Joe Porter","Porter",1.055,1.013,5.62,32.19,35.99
"Fuller's Porter Clone","Porter",1.06,1.017,5.68,35.62,30.5
"Robs honey porter","Porter",1.061,1.013,6.27,38.9,34.25
"Porter 12G","Porter",1.062,1.015,6.07,55.2,34.52
"Edmund II","Porter",15.4355,3.33263,6.55,36.79,37.87
"Solsnu","Porter",1.05,1.01,5.27,23.33,35.47
"Choc-Vanilla Porter","Porter",1.058,1.015,5.63,52.77,41.21
"Baltic to the Wall","Porter",1.073,1.013,7.83,61.97,27.51
"Porter","Porter",1.06,1.059,0.08,38.29,26.46
"Crackling Fire","Porter",1.053,1.012,5.31,32.11,34.62
"Christmas Porter  2017","Porter",1.072,1.02,6.86,36.02,25.29
"Pumpkin Pie Porter 2.0","Porter",1.075,1.019,7.37,35.5,29.14
"20180129 EXTRACT Porter hi","Porter",1.051,1.01,5.38,31.22,37.78
"Export India Porter","Porter",1.066,1.02,6.11,78.84,26.81
"Black Widow","Porter",1.063,1.014,6.39,43.76,34.77
"Brown Porter - Extract","Porter",1.055,1.016,5.13,28.07,30.75
"Cbchoco","Porter",1.047,1.011,4.75,27.19,36.11
"Black Butte Porter Clone","Porter",1.059,1.018,5.39,42.02,32.87
"PORTER 1.0","Porter",1.06,1.014,5.94,32.75,30.62
"1849 Barclay Perkins EI","Porter",1.062,1.017,5.91,206.59,31.06
"Baltic porter","Porter",1.088,1.02,8.89,28.1,29.81
"NO GUINNESS HERE","Porter",1.082,1.019,8.17,84.76,39.87
"Plummer Porter reduced","Porter",1.071,1.018,7.04,43.81,24.25
"Porter","Porter",1.032,1.008,3.17,32.74,6.45
"Black Hole Clone","Porter",1.094,1.023,9.37,160.05,50
"GF Porter","Porter",1.059,1.016,5.66,30.35,38.04
"Potter porter","Porter",1.054,1.01,5.73,24.32,25
"Awesome Recipe","Porter",15.2183,3.95517,6.11,0,44.34
"Munich Spiced Porter","Porter",1.058,1.014,5.93,43.8,30.62
"London porter clone","Porter",1.024,1.008,2.11,60.45,25.66
"Coffee Pecan Porter","Porter",1.053,1.016,4.89,39.97,25.99
"Devenish Porter","Porter",1.064,1.017,6.17,67.35,30.31
"Candlelight Coffee Stout","Porter",1.089,1.025,8.42,44.17,37.23
"Porter","Porter",1.055,1.013,5.51,20.11,22.73
"Bridgeport-like Porter","Porter",1.06,1.015,5.86,45.51,41.58
"Honey Molasses Porter","Porter",1.061,1.014,6.15,48.87,34.73
"#44 - Our Special Ale","Porter",1.055,1.012,5.71,31.47,29.49
"Porter II - Robust","Porter",13.1365,3.27186,5.3,41.71,26.58
"F.I.C.I. Porter","Porter",1.044,1.011,4.21,40.24,30.97
"Cherrywood Smoked Porter","Porter",1.066,1.017,6.4,28.86,30.71
"O Dark 30","Porter",1.066,1.019,6.51,71.94,40.91
"Smoked Porter","Porter",1.056,1.014,5.45,31.16,29.41
"Plum Porter","Porter",19.5208,3.91694,8.59,28.83,36.6
"OBK Irish Stout","Porter",1.049,1.012,4.84,32.74,37.97
"Bourbon Barrel Oak Aged Porter","Porter",1.063,1.018,5.9,66.43,43.54
"On The Rebound","Porter",1.057,1.012,5.88,47.85,41.86
"Honey Milk Porter - Canaan","Porter",1.066,1.023,5.61,50.56,24.91
"Imperial Porter 5g","Porter",1.073,1.018,7.17,41.83,39.11
"Porter","Porter",1.062,1.016,6.06,25.92,33.36
"Port O' Palmer","Porter",1.051,1.014,4.9,40.58,26.27
"Hey porter V2","Porter",1.048,1.012,4.74,33.99,28.93
"Chinook Robust Porter","Porter",1.073,1.018,7.2,57.58,34.9
"Porter I","Porter",13.6505,3.40469,5.51,29.95,29.37
"PORTER","Porter",1.052,1.013,5.15,28.33,32.46
"Imperial Porter","Porter",1.077,1.014,8.32,36.5,50
"Porter equipo grande","Porter",1.047,1.012,4.67,26.07,24.38
"Baltic Porter","Porter",15.6451,2.62961,7.04,23.14,33.14
"AllGrain_AmericanPorter","Porter",1.056,1.014,5.63,26.64,37.23
"November Porter #2","Porter",1.047,1.013,4.52,27.18,40.33
"#33 Porter","Porter",1.04,1.007,4.42,33.85,18.04
"Farm Porter 2017","Porter",1.052,1.013,5.13,29.29,28.67
"Awesome Recipe","Porter",1.108,1.024,10.96,143.61,50
"Baltic Porter","Porter",1.071,1.011,7.82,33.75,32.41
"Dark side","Porter",1.056,1.016,5.26,25.93,35.26
"Viennese Spiced Porter","Porter",1.073,1.021,6.79,44.64,34.99
"Sour wild berry porter","Porter",1.055,1.012,5.62,27.06,34.63
"Sir Chris(tmas) Hoy","Porter",1.045,1.012,4.31,23.87,25.04
"Who's Your Taddy Porter","Porter",1.059,1.018,5.5,25.66,28.63
"17. DECEMBER 2017 - DOUBLE PORTER","Porter",1.102,1.026,10.06,47.56,37.58
"Vanilla Caramel Porter","Porter",1.067,1.017,6.61,48.36,34.98
"Vanilla Porter","Porter",1.058,1.017,5.42,53.19,35.58
"Porter with Belgian yeast","Porter",1.05,1.009,5.4,30.36,34.8
"Ben Heimbach - Dark Ale (Porter)","Porter",1.077,1.017,7.8,31.46,27.5
"Holiday  Porter","Porter",1.069,1.019,6.57,35.29,30.84
"Founders Porter clone","Porter",1.061,1.015,6.04,34.61,47.08
"Espresso Milk Stout","Porter",1.055,1.016,5.12,24.37,33.59
"Robust Beard","Porter",1.031,1.007,3.03,46.09,37.87
"Stout","Porter",1.071,1.018,7.02,98.69,41.03
"Robust Porter Mr Malt","Porter",1.067,1.016,6.7,28.17,29.02
"Cool Calm Peat","Porter",1.076,1.017,7.69,39.62,28.78
"Bailey Porter","Porter",1.051,1.012,5.08,26.55,31.93
"G40 Imperial Baltic Porter - Abbeydale","Porter",1.095,1.021,9.76,25.02,47.35
"Smoked Vanillia Porter","Porter",1.062,1.014,6.24,46.9,25.36
"3 Meadows Coconut Milk Stout","Porter",1.053,1.014,4.99,29.93,32.39
"Brunch Stout","Porter",1.085,1.02,8.53,65.77,50
"Dark Ale","Porter",1.054,1.013,5.28,41.97,35.32
"RC's PB Cup Porter","Porter",1.077,1.018,7.76,60.05,40
"Robust Porter","Porter",1.07,1.017,7.08,46.45,34.65
"Peanut Butter Yup!","Porter",1.054,1.014,5.23,28.12,32.81
"OB Death By Coconut","Porter",1.067,1.016,6.63,30.01,41.9
"Robust Porter","Porter",1.061,1.015,6.15,40.65,32.44
"8 Ball","Porter",1.075,1.027,6.33,36,27.95
"Josh Robinson - Oatmeal Stout","Porter",1.06,1.011,6.5,27.67,42.34
"JR's Porter","Porter",1.051,1.012,5.07,24.02,39.67
"Chai Porter","Porter",1.055,1.009,6.03,36.28,26.25
"Iron Robust Porter","Porter",1.055,1.013,5.59,29.71,33.3
"Christian & Stig's Dock Porter","Porter",1.072,1.02,6.79,30.98,36.23
"From the Deep","Porter",1.115,1.031,11,32.63,45.88
"Porter - Name TBD","Porter",1.048,1.016,4.21,31.47,24.94
"Black Coffee  Stout","Porter",1.027,1.008,2.53,20.75,42.53
"Imperial Porter","Porter",1.07,1.018,6.91,33.52,37.68
"Shipwreck Porter","Porter",1.105,1.021,10.96,39.33,40.98
"Porter","Porter",1.055,1.015,5.26,39.18,32.47
"Coconut Porter XI","Porter",1.056,1.01,6,37.11,36.98
"Porter","Porter",1.051,1.012,5.17,33.7,33.89
"Smokey baltic","Porter",1.053,1.014,5.14,36.2,28.64
"Dark and Spooky Porter","Porter",1.057,1.011,6.02,41.21,31.55
"Alaska Porter","Porter",1.055,1.012,5.72,47.31,33.1
"Hey Porter","Porter",1.049,1.013,4.8,30.13,27.55
"Drunken Englishman Porter","Porter",1.058,1.015,5.72,37.64,34.48
"The Nutcase (Peanut Butter Porter)","Porter",1.065,1.019,6.08,30.19,50
"KWND Port-R Alpha","Porter",1.06,1.015,5.95,47.97,40.18
"Brixton Porter","Porter",1.056,1.011,5.93,45.1,30.91
"Baltic Porter","Porter",1.084,1.022,8.15,31.65,26.83
"137 Barley Wine","Porter",1.108,1.014,12.37,63.68,50
"House Porter 2","Porter",1.056,1.015,5.47,44.03,31.59
"Porter","Porter",1.054,1.01,5.7,30.45,31.39
"Porter base (Pecan)","Porter",1.067,1.019,6.21,30.38,33.06
"Goblin porter","Porter",1.049,1.012,4.89,42.86,45.31
"(brown)Porter v2","Porter",1.057,1.014,5.64,37.86,35.11
"Black Widow Porter","Porter",1.063,1.015,6.34,33.45,34.2
"SchuBrew Porter 2018","Porter",13.5015,3.25806,5.51,36.62,32.78
"Coffee Porter","Porter",1.04,1.011,3.87,61.39,50
"Doc's Pecan Porter Braggot","Porter",1.062,1.008,7.37,33.14,30.91
"Harri Portteri","Porter",1.081,1.019,8.2,45.39,42.9
"Patron Chocolate Porter","Porter",1.061,1.021,5.25,32.78,35.1
"Porter","Porter",1.07,1.017,6.97,34.73,29.36
"Fuller's London Porter clone","Porter",1.053,1.012,5.31,33.52,30.55
"Brown base","Porter",1.045,1.011,4.51,22.74,28.99
"Brown Porter","Porter",1.058,1.016,5.48,30.02,26.43
"The Drunken Gingerbread Man","Porter",1.065,1.015,6.51,33.56,29.88
"Limfjord klone","Porter",1.072,1.012,7.9,32.45,41.39
"Blackberry Porter","Porter",1.072,1.024,6.25,26.45,41.02
"Caddywhompus Porter","Porter",1.058,1.015,5.69,36.24,31.4
"Black Widow Porter","Porter",1.067,1.016,6.62,46.86,43.62
"Kitchen Sink","Porter",1.081,1.02,7.94,36.99,23.03
"Back on Your Heads","Porter",1.061,1.014,6.08,31.87,37.2
"Rum Barrel Porter","Porter",1.073,1.018,7.19,41.73,40.22
"Robust porter","Porter",15.9937,4.92497,6.04,61.21,45.98
"Kitchen sink Porter","Porter",1.051,1.014,4.81,31.08,25.35
"Porter","Porter",1.055,1.014,5.41,38.89,29
"Vanilla Porter","Porter",1.074,1.021,7,27.28,27.01
"Taddy Porter","Porter",1.047,1.013,4.45,30.41,23.28
"Vanilla Porter","Porter",1.058,1.017,5.42,71.86,35.58
"Chocolate cherry porter","Porter",1.054,1.014,5.23,32.03,35.97
"Porter Batch 002","Porter",1.051,1.013,5,43.18,35.05
"Clone - Kissmeyer Baltic Porter","Porter",1.079,1.016,8.18,55.79,26.14
"Tummaa milkki‰","Porter",1.077,1.021,7.29,51.29,40.36
